,CS_PropertyID,cluster,size,empl_gr,Rent_x_x,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent,hd_total07_quantiles,cd_total_07_quantiles,Rent_y,Rent_x_y
4821,130466,540,283889,0.97,57.13,85.52,10,1,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4822,129202,540,183808,0.97,60.0,100.0,11,16,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4823,129265,540,243717,0.97,62.13,99.02,12,18,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.53,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4824,129026,545,384157,0.97,42.0,99.59,12,34,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.13,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4825,129027,545,272006,0.97,43.93,100.0,9,40,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.13,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4826,129652,545,396894,0.97,45.13,86.86,10,26,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,45.13,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4827,819516,545,311743,0.97,47.0,98.95,10,1,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,45.13,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4828,129932,554,194000,0.97,29.0,100.0,12,26,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4829,129632,554,19500,0.97,32.0,27.37,4,33,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4830,122998,554,269000,0.97,33.0,100.0,9,28,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4831,129089,554,563795,0.97,33.0,95.41,13,35,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4832,129491,554,113040,0.97,33.0,93.58,8,26,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4833,129772,554,4706,0.97,35.0,0.0,3,63,1,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4834,130585,554,8359,0.97,35.0,100.0,4,93,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4835,129098,554,35485,0.97,35.82,68.1,8,40,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4836,129363,554,169549,0.97,36.5,100.0,12,67,1,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4837,129048,554,124626,0.97,36.58,96.2,8,40,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4838,112175,554,83000,0.97,38.0,93.18,9,41,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4839,112223,554,133000,0.97,38.0,93.12,8,40,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4840,129125,554,306663,0.97,38.0,100.0,8,38,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4841,129134,554,104344,0.97,38.0,96.06,8,23,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4842,129468,554,105152,0.97,38.91,67.26,8,36,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4843,41194,554,313984,0.97,39.09,99.49,12,47,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4844,129118,554,535253,0.97,39.45,95.84,10,32,1,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4845,129086,554,140000,0.97,40.0,99.17,11,38,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4846,129123,554,115610,0.97,41.0,100.0,8,34,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4847,129181,554,45834,0.97,41.5,94.2,8,22,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4848,129095,554,135000,0.97,42.0,100.0,8,21,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4849,129454,554,80800,0.97,42.0,95.07,8,26,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4850,129635,554,101063,0.97,42.0,99.51,8,25,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4851,129120,554,233115,0.97,42.09,100.0,8,36,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4852,129109,554,104394,0.97,42.17,99.48,9,42,1,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4853,129040,554,163764,0.97,42.5,100.0,13,40,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4854,129107,554,285167,0.97,43.41,98.63,12,38,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4855,129045,554,184000,0.97,43.49,99.09,12,41,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4856,129090,554,237746,0.97,43.49,95.92,13,41,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4857,129179,554,252014,0.97,44.05,95.42,12,28,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4858,129046,554,180891,0.97,44.09,98.12,12,32,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4859,129108,554,139478,0.97,44.5,100.0,12,29,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4860,129105,554,131708,0.97,44.92,86.78,8,30,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4861,130603,554,187624,0.97,44.99,100.0,12,5,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4862,108460,554,119000,0.97,45.0,85.34,8,23,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4863,129044,554,175000,0.97,45.0,100.0,12,19,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4864,129111,554,153161,0.97,45.0,89.38,10,22,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4865,129183,554,102000,0.97,45.0,100.0,8,31,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4866,129178,554,107338,0.97,45.4,93.37,8,25,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4867,129097,554,159981,0.97,45.48,92.18,8,35,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4868,129189,554,320000,0.97,46.27,87.81,10,27,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4869,129047,554,94793,0.97,46.4,82.97,12,23,0,1,0,0,0,0,1,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4870,129461,554,101317,0.97,46.5,97.43,8,44,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4871,130356,554,235311,0.97,47.0,100.0,11,7,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4872,129119,554,238481,0.97,47.38,83.79,12,21,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4873,129192,554,151789,0.97,49.0,98.75,8,23,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4874,130609,554,423205,0.97,49.0,99.61,12,25,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4875,107506,554,195624,0.97,49.28,99.37,8,37,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4876,129110,554,383000,0.97,50.0,98.32,10,40,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4877,129364,554,117594,0.97,50.0,95.13,10,51,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4878,129043,554,218571,0.97,51.26,96.18,12,21,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4879,41196,554,206314,0.97,51.68,97.69,11,37,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4880,129175,554,113574,0.97,53.26,100.0,8,21,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4881,130705,554,303466,0.97,53.54,91.65,12,27,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4882,129092,554,428970,0.97,54.23,84.99,12,30,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4883,129096,554,398286,0.97,55.48,100.0,11,32,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4884,129050,554,172258,0.97,59.5,100.0,8,43,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4885,129121,554,229000,0.97,75.0,99.42,9,20,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,44.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4886,131401,1043,45000,0.97,15.0,72.1,4,33,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.013109576000000001,0.03094959,27.99,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4887,132174,1043,20100,0.97,24.0,85.32,3,27,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.013109576000000001,0.03094959,27.99,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4888,178,1043,40000,0.97,25.0,91.58,4,40,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.013109576000000001,0.03094959,27.99,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4889,122,1043,57000,0.97,26.0,74.18,4,35,1,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.013109576000000001,0.03094959,27.99,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4890,117929,1043,267000,0.97,27.99,92.85,12,33,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.013109576000000001,0.03094959,27.99,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4891,130972,1043,158184,0.97,29.37,87.68,8,35,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.013109576000000001,0.03094959,27.99,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4892,130970,1043,185000,0.97,29.81,98.34,6,21,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.013109576000000001,0.03094959,27.99,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4893,131276,1043,24000,0.97,37.0,87.08,3,34,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.013109576000000001,0.03094959,27.99,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4894,790208,1091,11822,0.97,23.5,0.0,2,101,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4895,1134116,1091,3546,0.97,27.52,52.06,2,107,1,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4896,129658,1091,27811,0.97,31.57,93.43,8,81,1,0,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4897,130437,1091,9500,0.97,32.0,63.16,3,62,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4898,129417,1091,108558,0.97,33.81,91.87,12,65,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4899,129220,1091,65297,0.97,34.49,94.0,14,51,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4900,130157,1091,9496,0.97,35.0,0.01,3,48,1,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4901,129274,1091,43616,0.97,35.14,76.02,12,22,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4902,129531,1091,44258,0.97,36.0,90.79,11,86,1,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4903,129248,1091,149568,0.97,36.18,96.31,12,27,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4904,129419,1091,73893,0.97,36.29,97.21,12,43,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4905,41201,1091,40459,0.97,36.39,58.38,7,102,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4906,129530,1091,114801,0.97,37.0,100.0,12,44,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4907,129233,1091,413003,0.97,37.14,98.85,13,20,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4908,129153,1091,80000,0.97,37.97,91.88,12,77,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4909,129213,1091,71489,0.97,38.0,91.16,11,24,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4910,129270,1091,80403,0.97,38.0,93.63,15,53,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4911,129226,1091,278772,0.97,38.97,91.16,12,25,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4912,723164,1091,74028,0.97,39.19,47.55,12,1,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4913,129586,1091,40000,0.97,39.5,93.41,12,89,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4914,129207,1091,269000,0.97,40.0,100.0,12,6,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4915,129896,1091,269626,0.97,40.0,96.77,12,3,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4916,129428,1091,225000,0.97,40.05,96.07,12,21,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4917,129529,1091,67997,0.97,41.38,95.96,11,81,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4918,129528,1091,78470,0.97,41.45,86.66,12,57,1,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4919,130461,1091,348629,0.97,41.51,99.19,12,15,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4920,129277,1091,239174,0.97,41.64,26.97,12,19,0,1,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4921,129234,1091,105836,0.97,41.9,98.58,12,20,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4922,129221,1091,60321,0.97,42.0,100.0,11,21,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4923,129227,1091,79294,0.97,42.0,96.61,12,21,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4924,753213,1091,310748,0.97,42.79,33.19,10,1,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4925,130253,1091,216192,0.97,42.82,100.0,12,15,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4926,129236,1091,190643,0.97,43.74,95.92,12,24,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4927,129237,1091,224873,0.97,44.84,97.34,11,90,1,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4928,129250,1091,174589,0.97,45.25,69.5,12,25,0,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4929,94482,1091,306563,0.97,45.75,99.15,10,38,1,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4930,129441,1091,189000,0.97,46.42,97.78,12,25,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4931,1486835,1091,34707,0.97,46.77,29.26,6,104,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4932,129211,1091,342014,0.97,46.99,100.0,12,18,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4933,129203,1091,195711,0.97,47.33,95.98,12,16,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4934,129212,1091,167233,0.97,47.42,97.03,12,25,1,0,1,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4935,129278,1091,201657,0.97,49.68,88.08,12,29,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4936,129272,1091,120276,0.97,50.0,99.3,14,26,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4937,129209,1091,172937,0.97,51.0,92.81,12,25,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4938,129206,1091,244585,0.97,52.03,94.36,12,25,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4939,129265,1091,243717,0.97,62.13,99.02,12,18,0,1,0,0,0,0,0,1,1813,3904,5717,45.73,0.014481737,0.032737397,40.05,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4940,1440620,1162,32000,2.91,9.95,71.88,8,86,0,0,1,0,0,0,0,1,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4941,5344101,1162,5200,2.91,10.0,15.38,2,87,0,0,0,0,0,0,0,0,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4942,5634983,1162,4200,2.91,12.0,50.0,2,57,0,0,1,0,0,0,0,0,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4943,6054142,1162,18444,2.91,12.0,82.35,5,60,0,0,1,0,0,0,0,0,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4944,1421341,1162,45000,2.91,12.41,78.28,4,95,0,0,1,0,0,0,0,0,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4945,6086030,1162,60000,2.91,12.5,77.38,8,96,0,0,1,0,0,0,0,0,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4946,6052519,1162,9400,2.91,13.0,88.14,2,92,1,0,1,0,0,0,0,0,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4947,1395371,1162,41950,2.91,13.09,76.64,7,49,0,0,1,0,0,0,0,0,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4948,1391287,1162,28650,2.91,13.5,100.0,6,100,0,0,0,0,0,0,0,1,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4949,1391352,1162,44505,2.91,14.5,100.0,8,78,0,0,0,0,0,0,0,0,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4950,1440548,1162,16700,2.91,14.5,42.13,3,103,0,0,1,0,0,0,0,0,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4951,1419491,1162,205765,2.91,14.95,93.2,16,34,0,1,0,0,0,0,0,1,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4952,1440646,1162,44541,2.91,15.85,48.28,3,46,0,0,1,0,0,0,0,0,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4953,6064699,1162,38860,2.91,16.0,87.65,5,43,0,0,1,0,0,0,0,0,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4954,1440593,1162,218503,2.91,22.0,91.55,17,16,0,1,0,0,0,0,0,1,1710,3690,5400,46.51,0.012300098999999998,0.018200469,13.045,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4955,130725,1199,117778,0.97,35.0,98.39,6,36,0,0,1,0,0,0,0,1,1813,3904,5717,45.73,0.013109576000000001,0.03094959,32.395,3000-4000,1000-2000,29.95162298850575,37.621191626409036
4956,630953,1227,4412,0.97,27.36,100.0,3,87,0,0,0,0,0,0,0,0,1813,3904,5717,45.73,0.014481737,0.032737397,43.355,3000-4000,1000-2000,29.95162298850575,37.621191626409036
